sample_id,object_path,attribute,value
K0025,K0025/Scope_2025_05_08_14_06_26/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/FY,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/FY,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/FZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/FZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/I4,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/I4,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/IX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/IX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/IZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/IZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/M4,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/M4,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/MX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/MX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/PosX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/PosX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/PosZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/PosZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/VelX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/VelX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/VelZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/VelZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_06_26/aX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/aX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_06_26/aY,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/aY,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_06_26/aZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/aZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/eX,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/eX,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/eZ,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/eZ,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_06_26/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_06_26/n4,segment_start,3.38
K0025,K0025/Scope_2025_05_08_14_06_26/n4,segment_stop,4.849
K0025,K0025/Scope_2025_05_08_14_06_26/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49,Measurement_ID,2237
K0025,K0025/Scope_2025_05_08_14_09_49,Ra,1.553
K0025,K0025/Scope_2025_05_08_14_09_49,Rz,7.715
K0025,K0025/Scope_2025_05_08_14_09_49,T_error,0.047
K0025,K0025/Scope_2025_05_08_14_09_49,T_length,150.665
K0025,K0025/Scope_2025_05_08_14_09_49,ap,0.5
K0025,K0025/Scope_2025_05_08_14_09_49,d0,33.906
K0025,K0025/Scope_2025_05_08_14_09_49,d0_nominal,34.0
K0025,K0025/Scope_2025_05_08_14_09_49,d1,32.908
K0025,K0025/Scope_2025_05_08_14_09_49,d1_nominal,33.0
K0025,K0025/Scope_2025_05_08_14_09_49,d_error,2.0
K0025,K0025/Scope_2025_05_08_14_09_49,f,0.175
K0025,K0025/Scope_2025_05_08_14_09_49,num_segments,1
K0025,K0025/Scope_2025_05_08_14_09_49,re,0.8
K0025,K0025/Scope_2025_05_08_14_09_49,vc,175.0
K0025,K0025/Scope_2025_05_08_14_09_49/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/FX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/FX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/FY,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/FY,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/FZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/FZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/I4,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/I4,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/IX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/IX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/IZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/IZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/M4,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/M4,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/MX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/MX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/PosX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/PosX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/PosZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/PosZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/VelX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/VelX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/VelZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/VelZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_09_49/aX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/aX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_09_49/aY,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/aY,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_09_49/aZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/aZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/eX,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/eX,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/eZ,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/eZ,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_09_49/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_09_49/n4,segment_start,2.964
K0025,K0025/Scope_2025_05_08_14_09_49/n4,segment_stop,3.973
K0025,K0025/Scope_2025_05_08_14_09_49/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02,Measurement_ID,2238
K0025,K0025/Scope_2025_05_08_14_13_02,Ra,2.172
K0025,K0025/Scope_2025_05_08_14_13_02,Rz,9.395
K0025,K0025/Scope_2025_05_08_14_13_02,T_error,0.047
K0025,K0025/Scope_2025_05_08_14_13_02,T_length,150.665
K0025,K0025/Scope_2025_05_08_14_13_02,ap,0.5
K0025,K0025/Scope_2025_05_08_14_13_02,d0,32.908
K0025,K0025/Scope_2025_05_08_14_13_02,d0_nominal,33.0
K0025,K0025/Scope_2025_05_08_14_13_02,d1,31.912
K0025,K0025/Scope_2025_05_08_14_13_02,d1_nominal,32.0
K0025,K0025/Scope_2025_05_08_14_13_02,d_error,6.0
K0025,K0025/Scope_2025_05_08_14_13_02,f,0.225
K0025,K0025/Scope_2025_05_08_14_13_02,num_segments,1
K0025,K0025/Scope_2025_05_08_14_13_02,re,0.8
K0025,K0025/Scope_2025_05_08_14_13_02,vc,175.0
K0025,K0025/Scope_2025_05_08_14_13_02/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/FX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/FX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/FY,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/FY,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/FZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/FZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/I4,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/I4,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/IX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/IX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/IZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/IZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/M4,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/M4,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/MX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/MX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/PosX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/PosX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/PosZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/PosZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/VelX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/VelX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/VelZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/VelZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_13_02/aX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/aX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_13_02/aY,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/aY,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_13_02/aZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/aZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/eX,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/eX,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/eZ,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/eZ,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_13_02/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_13_02/n4,segment_start,2.742
K0025,K0025/Scope_2025_05_08_14_13_02/n4,segment_stop,3.499
K0025,K0025/Scope_2025_05_08_14_13_02/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07,Measurement_ID,2239
K0025,K0025/Scope_2025_05_08_14_16_07,Ra,3.281
K0025,K0025/Scope_2025_05_08_14_16_07,Rz,13.224
K0025,K0025/Scope_2025_05_08_14_16_07,T_error,0.047
K0025,K0025/Scope_2025_05_08_14_16_07,T_length,150.665
K0025,K0025/Scope_2025_05_08_14_16_07,ap,0.5
K0025,K0025/Scope_2025_05_08_14_16_07,d0,31.912
K0025,K0025/Scope_2025_05_08_14_16_07,d0_nominal,32.0
K0025,K0025/Scope_2025_05_08_14_16_07,d1,30.919
K0025,K0025/Scope_2025_05_08_14_16_07,d1_nominal,31.0
K0025,K0025/Scope_2025_05_08_14_16_07,d_error,13.0
K0025,K0025/Scope_2025_05_08_14_16_07,f,0.275
K0025,K0025/Scope_2025_05_08_14_16_07,num_segments,1
K0025,K0025/Scope_2025_05_08_14_16_07,re,0.8
K0025,K0025/Scope_2025_05_08_14_16_07,vc,175.0
K0025,K0025/Scope_2025_05_08_14_16_07/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/FX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/FX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/FY,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/FY,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/FZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/FZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/I4,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/I4,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/IX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/IX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/IZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/IZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/M4,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/M4,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/MX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/MX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/PosX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/PosX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/PosZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/PosZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/VelX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/VelX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/VelZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/VelZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_16_07/aX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/aX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_16_07/aY,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/aY,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_05_08_14_16_07/aZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/aZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/eX,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/eX,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/eZ,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/eZ,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_16_07/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_16_07/n4,segment_start,2.599
K0025,K0025/Scope_2025_05_08_14_16_07/n4,segment_stop,3.211
K0025,K0025/Scope_2025_05_08_14_16_07/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_19_28,Measurement_ID,2240
K0025,K0025/Scope_2025_05_08_14_19_28,Ra,0.673
K0025,K0025/Scope_2025_05_08_14_19_28,Rz,4.424
K0025,K0025/Scope_2025_05_08_14_19_28,T_error,0.047
K0025,K0025/Scope_2025_05_08_14_19_28,T_length,150.665
K0025,K0025/Scope_2025_05_08_14_19_28,ap,0.5
K0025,K0025/Scope_2025_05_08_14_19_28,d0,30.919
K0025,K0025/Scope_2025_05_08_14_19_28,d0_nominal,31.0
K0025,K0025/Scope_2025_05_08_14_19_28,d1,29.907
K0025,K0025/Scope_2025_05_08_14_19_28,d1_nominal,30.0
K0025,K0025/Scope_2025_05_08_14_19_28,d_error,1.0
K0025,K0025/Scope_2025_05_08_14_19_28,f,0.125
K0025,K0025/Scope_2025_05_08_14_19_28,num_segments,1
K0025,K0025/Scope_2025_05_08_14_19_28,re,0.8
K0025,K0025/Scope_2025_05_08_14_19_28,vc,225.0
K0025,K0025/Scope_2025_05_08_14_19_28/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_19_28/FX,segment_start,3.142
K0025,K0025/Scope_2025_05_08_14_19_28/FX,segment_stop,4.141
K0025,K0025/Scope_2025_05_08_14_19_28/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_19_28/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_19_28/FY,segment_start,3.142
K0025,K0025/Scope_2025_05_08_14_19_28/FY,segment_stop,4.141
K0025,K0025/Scope_2025_05_08_14_19_28/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_19_28/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_19_28/FZ,segment_start,3.142
K0025,K0025/Scope_2025_05_08_14_19_28/FZ,segment_stop,4.141
K0025,K0025/Scope_2025_05_08_14_19_28/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_05_08_14_19_28/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_05_08_14_19_28/I4,segment_start,3.142
K0025,K0025/Scope_2025_05_08_14_19_28/I4,segment_stop,4.141
